id	relevance
26717956561	0.3758661173839005
26717969075	0.6255179330671161
26717977511	0.6577860762950091
26717986145	0.5602544948574855
26717988312	0.6725266087804189
26717990673	0.757361010835034
26717993440	0.502628716349846
26717995901	0.36195151505470297
26717997025	0.7152553401666394
26718001801	0.6157787553846853
26718074791	0.5666368090232812
26718079558	0.5958302198290469
26718081129	0.3075587121334895
26718083714	0.7098211278024793
26718085369	0.03756835618406687
26718088338	0.732187097179204
26718098486	0.7181146957556277
26718101097	0.634769689466442
26718103359	0.6127518524184578
26718111935	0.7910617755176874
26718127786	0.68646571473333
26718136420	0.20016135879903205
26718141096	0.4447693971048159
26718144745	0.7069270768515156
26718146722	0.4278188216166587
26718150393	0.3033272521309181
26718156506	0.5000124242872143
26718164313	0.6908565281016193
26718168652	0.6658487070938133
26718170448	0.7263286561514737
26718173408	0.6125550378810647
26718175715	0.8504176231769335
26718186482	0.5533089016916081
26718277171	0.13715920529415218
26718277747	0.4175615992990391
26718285728	0.6799336114005332
26718311796	0.5686582607032458
26718312537	0.7409510924071205
26718313020	0.19600914504837494
26718339321	0.5423578843628518
26718518750	0.04148827881324947
26718678067	0.21474484267516186
26718726999	0.2476504680568502
26719038609	0.473669410782759
26737103325	0.5911818333804112
26737103932	0.5510056369444213
26737104260	0.620890431556644
26737111667	0.07559052886120947
26737114587	0.48437072601989073
26737114637	0.4953650245620822
26737115427	0.41916957546065864
26737123565	0.2575304351840366
26737132676	0.26578653397315577
26737134041	0.18079986114749808
26737137916	0.5180660806370232
26737138644	0.3799993467483017
26737143254	0.5206171045875791
26737144659	0.46435048680236174
26737146294	0.5973153660034447
26737148828	0.37329727222416353
26737148980	0.4741311076605166
26737150766	0.7867306248810327
26737151404	0.5812538269860122
26737153468	0.3274097276496753
26737153612	0.334637314085513
26737154697	0.5458263158377475
26737155925	0.34752221639308695
26737157250	0.7189672026042858
26737160322	-0.08860061361765356
26737161268	0.30844259760190096
26737161900	0.6124758555312625
26737162371	0.38994363208410737
26737163475	0.47892022060138145
26737169478	0.010293942367526628
26737171304	0.37375841344556804
26737172530	0.5568960720982691
26737176199	0.6141777259759162
26737177030	0.22832153257498436
26737178842	0.4916131424223457
26737179015	0.5525305832179981
26737185415	0.5191373303086511
26737186434	0.5611375877011455
26737190177	0.5402366766765634
26737196879	0.5814112394954932
26737211646	0.5447110737534262
26737215930	0.8527208837090523
26737226200	0.07559052886120947
26737240024	0.07559052886120947
26737240498	0.29430038624172616
26737254952	0.01225894573885843
26737258349	0.579355067475051
26737259819	0.5122100589505989
26737265901	0.2485873491011738
26737267074	-0.08758076503182166
26737277117	0.10303815959604819
26737285493	0.31518974955505247
26737285931	0.2142354858245932
26737287164	0.32516144290603727
26737290921	0.6562130389278729
26737298025	0.07559052886120947
26737298916	0.5719773929325582
26737306397	0.28605188503278717
26737318919	0.3189573620132032
26737326164	0.5117518965078546
26737330876	0.34851372467340624
26737333702	0.6283690128004469
26737341548	0.18880912979666906
26737341892	0.6025079779731162
26737342310	1.0
26737342336	0.06802122081492915
26737343674	0.7096007424603008
26737344231	-0.05247454380674878
26737349626	0.5283109443274052
26737350835	0.5112939284123463
26737354321	0.19150659663027278
26737361781	-0.09054392288833783
26737362522	0.6695413604287869
26737363534	0.5272874550739931
26737367097	0.6631732153857341
26737369152	0.5232337678533981
26737369233	0.5138120023345745
26737371371	0.04008734367298423
26737372477	0.6868486910062511
26737373660	0.625682875111987
26737376548	-0.08728246758349335
26737384847	0.06260148750064301
26737388503	-0.018982413745108454
26737393576	0.05692542874548898
26737394424	0.3582252001500932
26737396353	-0.08758076503182166
26737412129	0.39360130707922264
26737417133	0.21483209237880377
26737420488	0.18788165660303824
26737423401	0.714788696089273
26737425063	0.6671783103468376
26737426658	0.31499281002437596
26737427362	1.0
26737431238	0.10851990485336264
26737432486	0.5427400880443065
26737435813	0.3601766766823526
26737440029	0.4238822432211398
26737440964	0.22354727933296564
26737442790	0.008136757940080702
26737444627	0.25241562896156583
26737445359	0.1724482530760355
26737446652	0.003613869433038919
26737448760	0.5478910862154901
26737449812	0.1724482530760355
26737451305	0.22476245546242332
26737452801	0.5377191490887552
26737460381	0.5731490439897241
26737461692	0.5686588630990462
26737462007	0.5441391998326836
26737462641	0.8278256817348582
26737464199	0.2045473155165629
26737470613	0.6125638841975986
26737471781	0.8332227230281837
26737475463	0.1211015433436513
26737477087	0.6711729050556341
26737478443	0.5871794155609442
26737480720	0.18920633936133258
26737481928	-0.08728246758349335
26737482107	0.41917320127573704
26737483325	0.4766069925661921
26737485882	0.4929887831935865
26737486058	0.160677210741551
26737486135	0.23219329718968423
26737488112	0.29181751256583055
26737489859	0.09395035410223614
26737499069	0.4446075103423442
26737504089	0.28848182365851566
26737504798	0.3148732511751721
26737508564	0.29888196842962733
26737511151	0.04312076680439257
26737511664	0.6216379383772064
26737512395	0.10076006286730817
26737513962	0.514339117385817
26737514564	0.6133498901080288
26737515049	0.5764063150193117
26737515449	0.09749460367617262
26737529114	0.606650859692135
26737530847	0.5845597956835422
26737532982	0.2602322594529083
26737533492	0.7471076295186134
26737535801	0.3905387921643023
26737536209	0.3235878273423005
26737542007	0.3902630372383511
26737544599	0.5480757640023026
26737547823	0.6712609772367113
26737552983	0.46239037019275026
26737556963	0.06265520258378045
26737559555	0.5294567098807118
26737563412	0.49322855558845535
26737571452	0.17737734398484117
26737573383	0.4602086473605115
26737575010	0.07559052886120947
26737580935	0.11954017338170311
26737585080	0.5732510744829147
26737590167	0.45785323138147604
26737595689	0.36830324916568585
26737596830	0.6881103624619638
26737604295	0.7151386119609542
26737636944	0.4734595005143445
26737639269	0.5453604969589507
26737640214	0.3189292266763707
26737640755	0.1479616136373798
26737645534	0.5812529433590741
26737646108	0.5409671074032975
26737647189	0.20475359228257967
26737653186	0.7813633149097685
26737654965	0.7314994647343921
26737665624	0.8096613720210906
26737671690	0.6448699873697712
26737672916	0.23806684128110056
26737674299	0.5129688216101951
26737678961	0.4931194081648808
26737680692	0.45015280573958055
26737683904	0.5142487752055513
26737687651	0.6375387169866248
26737691741	0.1724634496080622
26737694250	0.6002572206309194
26737695821	0.5694030590090066
26737704498	0.6294386879337296
26737740944	0.4860521597464564
26737745284	0.6126631922975606
26737762059	0.6575461411347822
26737786745	0.6041895741384692
26737787862	0.22759398726237556
